id,output
954,(ORDER (PIZZAORDER (SIZE 6 ) (SIZE small ) ) (DRINKORDER (NUMBER two liter of Sarsaparilla ) ) )
955,(ORDER (PIZZAORDER (NUMBER a ) (STYLE large-size ) ) (DRINKORDER (NUMBER a ) ) (DRINKORDER (DRINKTYPE lemon ice tea ) ) )
956,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING big ) (TOPPING eat ) (TOPPING light ) ) )
957,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING with ) (TOPPING parmasean ) (TOPPING banana ) ) )
958,(ORDER (PIZZAORDER (STYLE 1 sall ) (TOPPING 1 sall garlic ) ) (DRINKORDER (DRINKTYPE a ) ) )
959,(ORDER (PIZZAORDER (STYLE good ) (STYLE afternoon i'm ) ) )
960,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING with ) (TOPPING litle ) (TOPPING hot ) ) )
961,(ORDER (PIZZAORDER (NUMBER get ) (SIZE a ) (STYLE large all ) (TOPPING the ) (TOPPING and ) ) )
962,(ORDER (PIZZAORDER (TOPPING just ) (TOPPING chorizo ) (TOPPING mushrooms ) (TOPPING bacon ) ) (PIZZAORDER (TOPPING green ) ) )
963,(ORDER (DRINKORDER (NUMBER a total of ) (DRINKTYPE a ) (DRINKTYPE green ) ) )
964,(ORDER (PIZZAORDER (NUMBER a ) ) )
965,(ORDER (PIZZAORDER (NUMBER a ) (SIZE personal ) (TOPPING buffalo ) (TOPPING high-rise ) ) )
966,(ORDER (PIZZAORDER (SIZE a ) (TOPPING with ) (TOPPING and ) ) )
967,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING with ) ) )
968,(ORDER (PIZZAORDER (SIZE 12 large ) (STYLE pan ) ) (DRINKORDER (NUMBER a ) (SIZE large ) (DRINKTYPE Grape ) ) (DRINKORDER (NUMBER a ) (SIZE large ) (DRINKTYPE mountain ) ) )
969,(ORDER (PIZZAORDER (NUMBER two ) (SIZE extra large ) (TOPPING sliced ) (TOPPING peas ) ) )
970,(ORDER (PIZZAORDER (STYLE 5 prsonal thin ) (QUANTITY a ) (STYLE gluten-free crust ) (TOPPING lamb ) ) )
971,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (STYLE stuff crust ) (QUANTITY a little ) ) (PIZZAORDER (NUMBER a ) (SIZE small ) (STYLE big meat ) (COMPLEX_TOPPING (QUANTITY a little ) (TOPPING arugula ) ) ) (DRINKORDER (SIZE large ) (DRINKTYPE sparkling ) ) )
972,(ORDER (PIZZAORDER (SIZE personal ) (TOPPING garlic powder ) (TOPPING spicy red sauce ) ) )
973,(ORDER (PIZZAORDER (STYLE may ) (TOPPING tomato ) (TOPPING cheddar ) ) (PIZZAORDER (NOT (TOPPING no ) ) ) )
974,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING cumin ) (TOPPING chicken ) ) )
975,(ORDER (PIZZAORDER (NUMBER five ) (TOPPING caramelized onions ) (TOPPING banana peppers ) ) )
976,(ORDER (PIZZAORDER (TOPPING 1 large-size ) ) (DRINKORDER (NUMBER and ) (SIZE a two ) (DRINKTYPE liter ) ) )
977,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING medium-size truffle ) (COMPLEX_TOPPING (QUANTITY a lot ) (TOPPING of ) ) ) )
978,(ORDER (PIZZAORDER (STYLE i'm leaning toward ) (TOPPING a ) (TOPPING with ) (NOT (TOPPING no ) (NOT (STYLE pesto ) ) ) ) )
979,(ORDER (PIZZAORDER (SIZE a ) (SIZE lunch size ) (TOPPING with ) (TOPPING banana pepper ) (NOT (TOPPING yelow ) ) ) )
980,(ORDER (PIZZAORDER (TOPPING 8 ) ) )
981,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING red ) ) )
982,(ORDER (PIZZAORDER (TOPPING bacon ) (TOPPING sweet potatoes ) ) )
983,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING shrimp ) ) )
984,(ORDER (DRINKORDER (NUMBER a ) (SIZE two liter ) (DRINKTYPE of ) (DRINKTYPE cherr pepsi a medium-sizd ) ) )
985,(ORDER (PIZZAORDER (NUMBER a ) (SIZE lunch ) (TOPPING meatball ) ) )
986,(ORDER (PIZZAORDER (STYLE nine ) (TOPPING hamburger green pepper ) ) )
987,(ORDER (PIZZAORDER (NUMBER a ) (SIZE personal size ) ) )
988,(ORDER (PIZZAORDER (TOPPING with ) (TOPPING beef ) ) )
989,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING shrimp ) ) )
990,(ORDER (DRINKORDER (SIZE of ) ) (PIZZAORDER (SIZE one ) ) (PIZZAORDER (SIZE one ) (SIZE large ) (STYLE lemon ) ) (PIZZAORDER (NUMBER one ) (SIZE large ) (NOT (TOPPING picled ) ) ) )
991,(ORDER (PIZZAORDER (NUMBER three ) (STYLE medium-sized ) (TOPPING black olives ) (TOPPING mushy ) ) )
992,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING lunch pickes ) (TOPPING light ) ) )
993,(ORDER (PIZZAORDER (STYLE a ) (STYLE large-size ) (TOPPING pesto ) (QUANTITY some ) (COMPLEX_TOPPING (QUANTITY a ) (TOPPING lttle bit cheese ) ) ) )
994,(ORDER (PIZZAORDER (SIZE large ) (TOPPING with ) (TOPPING ham ) ) (DRINKORDER (NUMBER two ) ) )
995,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING black olive ) (TOPPING chicken ) ) )
996,(ORDER (PIZZAORDER (SIZE 1 ) (TOPPING pepperoni ) ) )
997,(ORDER (PIZZAORDER (TOPPING a ) (TOPPING and ) ) )
998,(ORDER (PIZZAORDER (STYLE take ) (TOPPING with ) (TOPPING bq ) (TOPPING and banana ) ) )
999,(ORDER (PIZZAORDER (NUMBER a ) (STYLE med veggies lover ) (TOPPING pineapples ) (TOPPING pepperonis ) ) )
1000,(ORDER (PIZZAORDER (STYLE fourteen peronal meat ) ) )
1001,(ORDER (PIZZAORDER (NUMBER a ) (STYLE medium-sized mushy peas ) ) )
1002,(ORDER (PIZZAORDER (TOPPING favor ) ) (PIZZAORDER (NUMBER a ) (SIZE lunch size ) ) )
1003,(ORDER (PIZZAORDER (TOPPING elven lare-size additional yellow ) ) )
1004,(ORDER (PIZZAORDER (NUMBER a ) (SIZE extra large ) (TOPPING arugula ) (QUANTITY shrimp ) ) )
1005,(ORDER (PIZZAORDER (SIZE large ) (TOPPING with ) (TOPPING lemon ) ) )
1006,(ORDER (PIZZAORDER (TOPPING a ) (TOPPING olives ) (TOPPING pepper ) (NOT (TOPPING onions ) ) ) )
1007,(ORDER (PIZZAORDER (NUMBER two ) (SIZE medium-sized ) (TOPPING roasted red peppers gorgonzola ) (TOPPING onions ) ) )
1008,(ORDER (DRINKORDER (DRINKTYPE coke ) ) (DRINKORDER (DRINKTYPE five ) (DRINKTYPE mdium-sized fantas ) ) )
1009,(ORDER (PIZZAORDER (NUMBER a ) (SIZE personal size ) ) (PIZZAORDER (TOPPING ricotta cheese banana pepper ) ) )
1010,(ORDER (PIZZAORDER (NUMBER a ) (STYLE xl ) (TOPPING pesto ) (TOPPING and ) (TOPPING somes ) ) )
1011,(ORDER (PIZZAORDER (STYLE i'd appreiate ) (NUMBER a ) (TOPPING artichokes ) ) )
1012,(ORDER (PIZZAORDER (TOPPING i'll ) (TOPPING have ) ) )
1013,(ORDER (PIZZAORDER (TOPPING all ) (TOPPING with ) ) (PIZZAORDER (TOPPING and ) ) )
1014,(ORDER (PIZZAORDER (TOPPING roasted ) (TOPPING tomatoes ) (TOPPING pineapple ) ) )
1015,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (STYLE bi ) (TOPPING with ) (TOPPING and gruyere ) ) )
1016,(ORDER (PIZZAORDER (NUMBER a ) (STYLE xl mea ) (TOPPING with ) (TOPPING stuff ) ) (DRINKORDER (NUMBER a ) (DRINKTYPE veggies ) ) )
1017,(ORDER (DRINKORDER (DRINKTYPE about ) (DRINKTYPE 13 pineapple ) (NUMBER a ) ) (DRINKORDER (DRINKTYPE a ) (DRINKTYPE diet sprite ) ) )
1018,(ORDER (PIZZAORDER (NUMBER a ) (COMPLEX_TOPPING (QUANTITY a little ) (TOPPING bit ) ) (TOPPING parmasean ) (TOPPING want red ) ) (PIZZAORDER (NUMBER a ) (QUANTITY lot ) ) )
1019,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING with ) (TOPPING ricotta ) (TOPPING and ) (TOPPING spicy red ) (NOT (TOPPING mushrooms ) ) ) )
1020,(ORDER (PIZZAORDER (NUMBER a ) (SIZE lunch ) (TOPPING carrots lamb ) (NOT (TOPPING pesto ) ) ) )
1021,(ORDER (PIZZAORDER (NUMBER a ) (STYLE medium-sized big ) (TOPPING sprinkle ) ) )
1022,(ORDER (PIZZAORDER (SIZE extra large ) (TOPPING prawns ) ) (PIZZAORDER (QUANTITY a drizzle ) ) )
1023,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING sun-dried ) (TOPPING tomatoes ) (TOPPING basil ) ) )
1024,(ORDER (PIZZAORDER (NUMBER two ) (SIZE large ) (TOPPING pepperoni ) (TOPPING peppers ) (TOPPING double ) ) (PIZZAORDER (SIZE medium ) (TOPPING beef ) (TOPPING mushrooms ) ) (DRINKORDER (SIZE small ) ) )
1025,(ORDER (PIZZAORDER (TOPPING eigt ) (SIZE medium ) (TOPPING beef ) ) )
1026,(ORDER (PIZZAORDER (TOPPING with canadian ) ) (DRINKORDER (SIZE large ) (DRINKTYPE Cranberry ) ) )
1027,(ORDER (PIZZAORDER (TOPPING with ) (TOPPING cherry ) (TOPPING green ) ) )
1028,(ORDER (PIZZAORDER (TOPPING mint ) ) )
1029,(ORDER (PIZZAORDER (TOPPING and ) (TOPPING pickled ) (QUANTITY with a large ) ) )
1030,(ORDER (PIZZAORDER (TOPPING with ) (TOPPING additional ) (TOPPING light ) ) )
1031,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING bay ) (TOPPING canadian ) (TOPPING bacon ) ) )
1032,(ORDER (PIZZAORDER (TOPPING extra ) ) (PIZZAORDER (TOPPING with ) ) )
1033,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING red onion ) (TOPPING pepper ) (NOT (TOPPING bacon ) ) ) )
1034,(ORDER (PIZZAORDER (SIZE four ) (TOPPING cumin bacon ) ) )
1035,(ORDER (PIZZAORDER (NUMBER a ) (QUANTITY total ) (NUMBER a ) (TOPPING with ) ) )
1036,(ORDER (PIZZAORDER (NUMBER a ) ) )
1037,(ORDER (PIZZAORDER (TOPPING with ) (TOPPING yellow ) (TOPPING griled ) (TOPPING ligh ) ) )
1038,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (COMPLEX_TOPPING (QUANTITY a little bit ) (TOPPING green bell ) ) ) )
1039,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING vegetarin ) (TOPPING except ) ) (DRINKORDER (NUMBER a ) (SIZE large ) ) (DRINKORDER (NUMBER a ) (SIZE large ) (DRINKTYPE diet ) ) )
1040,(ORDER (PIZZAORDER (COMPLEX_TOPPING (QUANTITY bacon a ) (TOPPING bunch ) ) (COMPLEX_TOPPING (QUANTITY of ) (TOPPING cheese ) ) ) )
1041,(ORDER (PIZZAORDER (NUMBER 1 ) (SIZE medium ) (TOPPING banana peppers ) (TOPPING i'll ) ) )
1042,(ORDER (DRINKORDER (DRINKTYPE a ) ) )
1043,(ORDER (PIZZAORDER (TOPPING jalepeno ) (TOPPING canadian ) (TOPPING bacon ) ) )
1044,(ORDER (PIZZAORDER (STYLE 1 largesize ) (TOPPING meat ) (TOPPING bay ) (NOT (TOPPING peppers ) ) ) )
1045,(ORDER (PIZZAORDER (TOPPING with ) (TOPPING artichokes ) (TOPPING and duck ) ) )
1046,(ORDER (PIZZAORDER (TOPPING fr ) ) (DRINKORDER (SIZE a ) ) (PIZZAORDER (TOPPING large ) (TOPPING feta ceese ) (TOPPING and ) ) )
1047,(ORDER (PIZZAORDER (NUMBER a ) ) )
1048,(ORDER (PIZZAORDER (NUMBER a ) ) )
1049,(ORDER (PIZZAORDER (SIZE a ) (QUANTITY extra ) (SIZE large ) (TOPPING garlic powder red ) ) (PIZZAORDER (NOT (TOPPING light ) ) ) )
1050,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING extralarge ) (NOT (TOPPING tomatoes ) ) ) )
1051,(ORDER (PIZZAORDER (TOPPING some ) (TOPPING peppers ) (TOPPING onions ) ) )
1052,(ORDER (PIZZAORDER (NUMBER one ) (TOPPING chard ) (TOPPING cheesebuger ) ) )
1053,(ORDER (PIZZAORDER (NUMBER like ) (NUMBER a ) (STYLE all the ) (COMPLEX_TOPPING (QUANTITY a lot of ) (TOPPING cheese ) ) ) )
1054,(ORDER (PIZZAORDER (TOPPING with ) (TOPPING alfredo chicken ) ) )
1055,(ORDER (PIZZAORDER (TOPPING make ) (TOPPING there's extra parmasean ) ) (PIZZAORDER (NUMBER a ) (TOPPING lot ) ) )
1056,(ORDER (PIZZAORDER (NUMBER a ) (STYLE lunch big ) (TOPPING with ) (TOPPING and ) ) )
1057,(ORDER (PIZZAORDER (NUMBER a ) (STYLE med ) (TOPPING ricotta ) (TOPPING cheese ) (TOPPING garlic ) (NOT (TOPPING ham ) ) ) )
1058,(ORDER (PIZZAORDER (NUMBER a ) (STYLE xl ) (TOPPING parmesan ) (TOPPING tofu ) ) (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING pepperoni ) ) )
1059,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING xl ) (TOPPING along ) (TOPPING lettuce ) (TOPPING hummus ) (NOT (TOPPING prawns ) ) ) )
1060,(ORDER (DRINKORDER (NUMBER a ) (DRINKTYPE coke ) (NUMBER five ) (SIZE large ) (DRINKTYPE fantas ) ) )
1061,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (STYLE big ) (TOPPING sweet potatoes ) (NOT (TOPPING balsamic glaze ) ) ) )
1062,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING sauteed ) (TOPPING additional cheese ) ) )
1063,(ORDER (PIZZAORDER (NUMBER a ) (SIZE extra ) (TOPPING lage ) (TOPPING capers ) (TOPPING poppy ) (TOPPING seeds ) ) )
1064,(ORDER (DRINKORDER (NUMBER six ) (DRINKTYPE large-size ) ) (DRINKORDER (DRINKTYPE six ) (DRINKTYPE large-size ) ) )
1065,(ORDER (PIZZAORDER (STYLE i'lltry ) (TOPPING sausage ) (COMPLEX_TOPPING (QUANTITY a tiny bit ) (TOPPING f ) ) ) )
1066,(ORDER (PIZZAORDER (NUMBER a ) ) )
1067,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING with ) (TOPPING bacon ) (TOPPING and ) (TOPPING ground beef ) ) )
1068,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING green pepper ) (TOPPING margarita ) (NOT (TOPPING parsley ) ) ) )
1069,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium-sized ) ) (DRINKORDER (NUMBER one ) (SIZE large ) (DRINKTYPE Chai tea ) ) (DRINKORDER (NUMBER one ) (SIZE large ) (DRINKTYPE coke ) ) )
1070,(ORDER (PIZZAORDER (NOT (TOPPING 9 ) ) (TOPPING garlic powder ) (TOPPING green pepper ) (NOT (TOPPING mushrooms ) ) ) )
1071,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING vegan pepperoni ) (TOPPING combination ) (COMPLEX_TOPPING (QUANTITY some a little bit ) (TOPPING black ) ) ) )
1072,(ORDER (PIZZAORDER (NUMBER a ) (SIZE personal ) ) )
1073,(ORDER (PIZZAORDER (NUMBER a ) (STYLE medium-sie ) (TOPPING lw fat cheese supreme ) ) )
1074,(ORDER (PIZZAORDER (TOPPING pickled ) (TOPPING onions ) ) )
1075,(ORDER (PIZZAORDER (SIZE get ) (NUMBER medium ) (TOPPING with ) (TOPPING a ) ) (DRINKORDER (NUMBER and ) (DRINKTYPE two ) (SIZE almond milk ) ) )
1076,(ORDER (DRINKORDER (SIZE 11 lage-size ) ) (DRINKORDER (SIZE one ) (SIZE medium ) (NUMBER two ) (SIZE lage-size ) ) (DRINKORDER (DRINKTYPE and three lage-size ice teas ) ) )
1077,(ORDER (PIZZAORDER (TOPPING with ) (TOPPING green olives ) ) )
1078,(ORDER (PIZZAORDER (NUMBER a ) ) )
1079,(ORDER (PIZZAORDER (SIZE nine ) (SIZE extra large ) (TOPPING pepper ) (TOPPING alfredo chicken ) ) )
1080,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING meium ) (TOPPING pizza ) (TOPPING with ) (TOPPING liht vegan ) (NOT (TOPPING no ) (NOT (TOPPING olives ) ) ) ) )
1081,(ORDER (PIZZAORDER (NUMBER one ) (TOPPING leeks ) ) (DRINKORDER (NUMBER a ) (SIZE medium ) (DRINKTYPE unsweetened ice ) ) )
1082,(ORDER (PIZZAORDER (NUMBER a ) (SIZE personal ) (TOPPING onion ) (TOPPING tomato sauce ) ) )
1083,(ORDER (DRINKORDER (NUMBER a bunch ) (DRINKTYPE of ) ) )
1084,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING chorizo bbq chicken ) ) )
1085,(ORDER (PIZZAORDER (NUMBER a ) ) )
1086,(ORDER (PIZZAORDER (NUMBER a ) (SIZE extra ) (TOPPING with ) (TOPPING green ) ) )
1087,(ORDER (DRINKORDER (NUMBER a ) (DRINKTYPE party ) (NUMBER a ) (DRINKTYPE few ) ) )
1088,(ORDER (PIZZAORDER (STYLE begin ) ) (PIZZAORDER (TOPPING sausage ) (TOPPING and goat ) ) )
1089,(ORDER (PIZZAORDER (NOT (TOPPING of ) (TOPPING with ) (TOPPING and ground beef onions ) ) ) )
1090,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (STYLE suffed crust ) (TOPPING capers ) (TOPPING duck ) ) )
1091,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING want ) (TOPPING and ) ) )
1092,(ORDER (PIZZAORDER (NUMBER a ) (STYLE medim-sized all the ) (TOPPING sun-dried ) (TOPPING chrd ) ) )
1093,(ORDER (PIZZAORDER (NUMBER a ) ) )
1094,(ORDER (DRINKORDER (NUMBER with ) (DRINKTYPE one pellegrino ) ) )
1095,(ORDER (PIZZAORDER (TOPPING green ) (TOPPING salami ) ) )
1096,(ORDER (PIZZAORDER (TOPPING tomatoe ) (TOPPING sauce ) (TOPPING cherry ) (NOT (TOPPING bbq sauce ) ) ) )
1097,(ORDER (PIZZAORDER (TOPPING ground beef ) (TOPPING jalepeno peppers ) (NOT (TOPPING pepperoni ) ) ) )
1098,(ORDER (PIZZAORDER (STYLE 1 xl ) ) (PIZZAORDER (NOT (TOPPING without ) ) ) )
1099,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING with ) (TOPPING jalapenos ) (TOPPING and ) (TOPPING pine apple ) ) )
1100,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING meatball ) ) (DRINKORDER (NUMBER a medium ) (DRINKTYPE pineapple ) ) )
1101,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING favor ) ) )
1102,(ORDER (PIZZAORDER (TOPPING 10 ) (STYLE vggies lover ) ) )
1103,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING balsamic ) (TOPPING more ) (NOT (TOPPING olives ) ) ) )
1104,(ORDER (PIZZAORDER (STYLE let'stry ) (NUMBER a ) (STYLE new york ) (NOT (TOPPING anchovies ) ) ) )
1105,(ORDER (DRINKORDER (SIZE 12 ) (DRINKTYPE Cappuccinos ) (NUMBER one ) (SIZE medium ) (NUMBER coke ) (SIZE two ) (SIZE large ) (DRINKTYPE sprites ) ) (DRINKORDER (NUMBER three ) (SIZE large ) (DRINKTYPE ice teas ) ) )
1106,(ORDER (PIZZAORDER (COMPLEX_TOPPING (QUANTITY in ) (TOPPING xl ) ) (TOPPING hummus ) (TOPPING cherry ) ) )
1107,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING cheeseburger ) ) (DRINKORDER (NUMBER a ) (DRINKTYPE cherry coke ) ) )
1108,(ORDER (PIZZAORDER (TOPPING with ) (TOPPING extra ) (TOPPING mint ) (NOT (TOPPING tuna ) ) ) )
1109,(ORDER (PIZZAORDER (NUMBER two ) (TOPPING xl balsamic ) (NOT (TOPPING without sun-dried omatoes ) ) ) )
1110,(ORDER (PIZZAORDER (TOPPING with ) (TOPPING chicago ) (TOPPING smoked salmon ) ) )
1111,(ORDER (PIZZAORDER (NUMBER a ) ) )
1112,(ORDER (PIZZAORDER (SIZE a ) (TOPPING cheeseburger ) (TOPPING and ) (TOPPING jalepeno ) ) )
1113,(ORDER (PIZZAORDER (NUMBER a ) (STYLE crunchy ) (TOPPING fresh ) (TOPPING green pepper ) ) )
1114,(ORDER (DRINKORDER (NUMBER a ) (DRINKTYPE bunch ) (SIZE people ) ) (PIZZAORDER (NUMBER need ) ) (PIZZAORDER (TOPPING and ) (TOPPING put ) (TOPPING and truffle ) ) )
1115,(ORDER (PIZZAORDER (TOPPING with ) (TOPPING canadian ) ) )
1116,(ORDER (PIZZAORDER (TOPPING hot ) ) )
1117,(ORDER (PIZZAORDER (TOPPING leeks ) ) )
1118,(ORDER (PIZZAORDER (TOPPING a ) (TOPPING smal mushy ) (NOT (TOPPING the ) ) ) )
1119,(ORDER (DRINKORDER (NUMBER a total of ) (DRINKTYPE a largesize fantas ) (DRINKTYPE a ) ) (DRINKORDER (DRINKTYPE three ) ) )
1120,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (STYLE meican ) ) )
1121,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING feta ) ) (DRINKORDER (CONTAINERTYPE bottle ) ) )
1122,(ORDER (PIZZAORDER (NUMBER like ) (TOPPING two ) (TOPPING onions ) (TOPPING fontina ) (NOT (TOPPING tuna ) ) ) )
1123,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING artichokes ) (TOPPING spicy red sauce ) (TOPPING doule ) ) )
1124,(ORDER (PIZZAORDER (NUMBER a ) (SIZE extra large ) (TOPPING pesto ) (TOPPING ham ) ) (PIZZAORDER (NUMBER a ) (SIZE extra large ) (TOPPING pepperoni ) ) (PIZZAORDER (TOPPING pesto ) ) (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING mushrooms ) ) )
1125,(ORDER (PIZZAORDER (TOPPING pan ) ) )
1126,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING cherry ) (TOPPING with ) (TOPPING alittle ) ) (DRINKORDER (NUMBER and ) (SIZE two ) (DRINKTYPE medium ice tea ) ) )
1127,(ORDER (PIZZAORDER (SIZE a ) (SIZE large ) (TOPPING that ) (TOPPING has ) (NOT (TOPPING sriracha ) ) (QUANTITY sauce ) ) )
1128,(ORDER (PIZZAORDER (NUMBER a ) (STYLE a ) ) )
1129,(ORDER (PIZZAORDER (TOPPING red peppers ) (TOPPING olive ) (TOPPING might ) (TOPPING well ) ) )
1130,(ORDER (DRINKORDER (DRINKTYPE like ) ) (PIZZAORDER (TOPPING with ) (TOPPING arugula ) ) )
1131,(ORDER (PIZZAORDER (NUMBER a ) ) )
1132,(ORDER (PIZZAORDER (NUMBER one ) (STYLE large-size ) (TOPPING i'll ) ) (PIZZAORDER (TOPPING garlic ) ) )
1133,(ORDER (PIZZAORDER (TOPPING eleven ) ) (PIZZAORDER (TOPPING cheese ) ) )
1134,(ORDER (PIZZAORDER (STYLE a ) (TOPPING i'll ) (TOPPING black ) (TOPPING beans ) ) )
1135,(ORDER (PIZZAORDER (TOPPING 7 tomato ) (TOPPING cheddar cheese ) (NOT (TOPPING beef ) ) ) )
1136,(ORDER (DRINKORDER (NUMBER a ) ) )
1137,(ORDER (PIZZAORDER (SIZE lunch ) (TOPPING goat cheese ) ) )
1138,(ORDER (DRINKORDER (NUMBER two ) (SIZE xl ) ) (PIZZAORDER (STYLE new ) ) (DRINKORDER (SIZE large ) ) )
1139,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING leeks grilled chicken ) (TOPPING olives ) ) (DRINKORDER (NUMBER three ) (SIZE large ) (DRINKTYPE diet ) ) )
1140,(ORDER (PIZZAORDER (STYLE fifteen ) (TOPPING gorgonzoa ) ) )
1141,(ORDER (PIZZAORDER (TOPPING prosciutto ) (TOPPING sausage ) ) )
1142,(ORDER (PIZZAORDER (NUMBER a ) (SIZE meat ) (STYLE lovers ) (NOT (TOPPING truffle ) ) (QUANTITY oil ) ) )
1143,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING favo ) ) (PIZZAORDER (TOPPING bacon ) (TOPPING onions ) (NOT (TOPPING chicken ) ) ) )
1144,(ORDER (PIZZAORDER (NUMBER a ) ) )
1145,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING medium-sized ) (TOPPING with ) (TOPPING and ) ) )
1146,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING artichokes ) (NOT (TOPPING light ) ) ) )
1147,(ORDER (PIZZAORDER (QUANTITY of ) ) )
1148,(ORDER (PIZZAORDER (NUMBER a ) ) )
1149,(ORDER (PIZZAORDER (TOPPING green bell peppers ) ) )
1150,(ORDER (PIZZAORDER (NUMBER a ) (STYLE large-size ) (NOT (TOPPING sauteed ) ) ) )
1151,(ORDER (PIZZAORDER (NUMBER a ) (COMPLEX_TOPPING (QUANTITY lunch ) (TOPPING bacon cherry ) ) ) )
1152,(ORDER (PIZZAORDER (SIZE thirteen ) (SIZE extra large ) (TOPPING pepper cherry tomatoes ) (TOPPING olives ) ) )
1153,(ORDER (DRINKORDER (DRINKTYPE six ) (DRINKTYPE mediu-size ) ) )
1154,(ORDER (PIZZAORDER (NUMBER like ) (QUANTITY a ) (SIZE extra large ) (TOPPING feta cheese ) ) )
1155,(ORDER (PIZZAORDER (NUMBER a ) (STYLE xl ) (TOPPING jalepeno peppers ) ) )
1156,(ORDER (PIZZAORDER (NUMBER one ) (NUMBER i'd ) (TOPPING like hot peppers ) ) )
1157,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING has ) (TOPPING spicy red sauce ) (NUMBER a ) (TOPPING drizzle ) (NOT (TOPPING bacon ) ) ) )
1158,(ORDER (PIZZAORDER (SIZE a ) (SIZE large ) (TOPPING lettuce ) (COMPLEX_TOPPING (QUANTITY a little ) (TOPPING cheese ) ) (TOPPING don't ) (TOPPING put olives ) ) )
1159,(ORDER (PIZZAORDER (SIZE medium ) (TOPPING with ) (TOPPING hamburger ) ) )
1160,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING gren pepper ) (TOPPING mushroom ) (NOT (TOPPING pesto ) ) ) )
1161,(ORDER (PIZZAORDER (NUMBER on ) (STYLE a medim-sized ) ) )
1162,(ORDER (PIZZAORDER (TOPPING salami ) (TOPPING olive ) (TOPPING psto ) ) )
1163,(ORDER (PIZZAORDER (NUMBER a ) (SIZE lunch ) (TOPPING red onion gorgonzola ) (TOPPING peppers ) ) )
1164,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING definitely ) (TOPPING doule ) (TOPPING tomato ) ) )
1165,(ORDER (PIZZAORDER (STYLE reeat ) ) (PIZZAORDER (NOT (TOPPING artichokes ) ) ) )
1166,(ORDER (PIZZAORDER (NUMBER one ) (STYLE medium-size ) (NUMBER five ) (TOPPING the ) (TOPPING toppings being ricotta cheese bell ) ) )
1167,(ORDER (PIZZAORDER (NUMBER a ) ) )
1168,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING lunch olive ) (TOPPING and ) (TOPPING ham ) (NOT (TOPPING a ) ) (QUANTITY bunch of ) ) )
1169,(ORDER (PIZZAORDER (STYLE just ) (TOPPING psto ) (NUMBER a ) (TOPPING rizzle ) ) )
